,margin,kappa,advscore
68,0.2503093,0.9742912733016772,0.4752969713610403
69,0.14608644,0.94935390118728,0.25888927952867113
70,0.040906906,0.6024562188561549,0.06471278181200234
71,0.2448656,0.9659161846346236,0.44492326909644586
72,0.16409567,0.8822607420065359,0.29164572601679484
73,0.18994889,0.9737612867953644,0.3369667717246202
74,0.23299089,0.9828630172782474,0.4154089040190302
75,0.12226772,0.8178803306062773,0.2141478331753107
76,0.034365058,0.5043055192785594,0.051094986214547715
77,0.12824966,0.9352762689627906,0.22714831822990356
78,0.13305485,0.8222300738703305,0.23128469680992544
79,0.1501038,0.9703544820618324,0.2651329915639189
80,0.09822932,0.9555910903110478,0.17467265151105008
81,0.115184404,0.9381454089250427,0.20425283559127153
82,0.08970046,0.8107738597255223,0.15872403232179794
83,0.1832639,0.985102763229942,0.3223256839531529
84,0.11334555,0.9861103983508976,0.1980536249097591
85,0.16106024,0.9094084664067001,0.2853117478760917
86,0.2299571,0.9631130483036988,0.4331364581004368
87,0.2819214,0.9775397101156064,0.5185932809274967
88,0.23665863,0.9557069028946771,0.43350424259463255
89,0.22170171,0.9456561563617546,0.40710160621615576
90,0.050894856,0.625557095719484,0.08139750962272817
91,0.139994,0.8702780891005586,0.24506296452096743
92,0.10123502,0.9820414316963039,0.1779239088874366
93,0.08135295,0.7813222793221637,0.14176603088611422
94,0.19997275,0.9289571472128036,0.3658833652764268
95,0.15055722,0.8913665994666965,0.2744590528473948
96,0.2662236,0.981978557105997,0.4810593821992938
97,0.15740587,0.9398090537965504,0.2792566842833058
98,0.20442498,0.9352347807099934,0.3761756349229251
99,0.21975887,0.9438891313684299,0.40245577436676205
100,0.24943,0.9787194195883279,0.4489560783528523
101,0.07448304,0.7481680086064686,0.12747702776925277
102,0.19709569,0.9491276012520969,0.3703411320301164
103,0.2015777,0.9835491149757163,0.3562579035877106
104,0.12176549,0.9732436784846348,0.21477848371918162
105,0.2147617,0.9497444141724672,0.3872476100961793
106,0.21284041,0.9500651661052749,0.3833046982382367
107,0.16900367,0.9858619417211294,0.2964025424564895
108,0.14583662,0.9851965981272359,0.2552066752186984
109,0.10123245,0.959738980794361,0.17978801238631614
110,0.23982853,0.9797489730304395,0.42970751710391736
111,0.17358086,0.9690727308277768,0.30760335419400414
112,0.21072957,0.9848683008571494,0.3727746949632785
113,0.09669721,0.8197969614233739,0.17164258691572412
114,0.23907161,0.9571867114387381,0.4415099400531439
115,0.19168717,0.949866748041103,0.3611708259143493
116,0.12953219,0.9028963107535234,0.2282403367467083
117,0.16241297,0.952376215447615,0.28822888228863225
118,0.10742992,0.820078492511741,0.18991393790489072
119,0.079972506,0.7917465925353251,0.14032953833915116
120,0.14546168,0.850848695267043,0.25667723243509966
121,0.18688145,0.9194339778757327,0.33478189589652807
122,0.11675533,0.9614430431052758,0.2067920535931442
123,0.13908127,0.9849760733935934,0.24332290758437167
124,0.07546806,0.6301564126158314,0.11952839626748595
125,0.181283,0.9544283064489276,0.3227441611730638
126,0.13555232,0.9868255593497058,0.23662674160740657
127,0.22103375,0.9547907203668341,0.39895685938647707
128,0.20502332,0.9712275842585556,0.3653358912109552
129,0.1838887,0.9128653843273918,0.3344681167567751
130,0.17451997,0.9643073659095068,0.3097283450908518
131,0.24508017,0.9638609048860118,0.44652081296223306
132,0.23869836,0.9575122989589646,0.43656382390506066
133,0.18318501,0.9811929195286085,0.3232164189386613
134,0.20555702,0.9320809277102479,0.37464828371795383
135,0.26895356,0.9753393101168315,0.5069153057160588
136,0.2490759,0.9758876830361272,0.44939683450442325
137,0.20466352,0.9323075700343695,0.37432257859137164
138,0.087118566,0.7433417377534043,0.14786027107783947
139,0.15224484,0.8686493428282561,0.26783866397183226
140,0.20566547,0.9555401623147066,0.3877691995541595
141,0.15816236,0.9198194198499859,0.28027491287088196
142,0.078939766,0.6540040334112522,0.12583903823218423
143,0.2390779,0.9700747527130145,0.4313889785986796
144,0.14332417,0.978030908564294,0.2521595635301438
145,0.29745573,0.9857418019527056,0.5429395828293082
146,0.06979442,0.696502920602452,0.11586263793345991
147,0.23422575,0.9611160090026785,0.4244024171310091
148,0.121736616,0.797379840128788,0.20815906457023334
149,0.12375344,0.8519727423218649,0.21502049279749164
150,0.10583644,0.9631328037420366,0.1876702552371505
151,0.13954163,0.9861489857904397,0.24383431571644623
152,0.29118145,0.979658232555599,0.5379959001557219
153,0.1914652,0.94496342397888,0.35906500635383454
154,0.22497106,0.9549151944118699,0.4198177971912323
155,0.2143913,0.9598733171820253,0.38485712851872256
156,0.24616483,0.9629742207135855,0.44964875032268475
157,0.24116462,0.9863692836346227,0.4295814915866622
158,0.21420065,0.9681450208068889,0.38319966928851207
159,0.17559373,0.9345694595585923,0.32816993098434344
160,0.19003782,0.9839148847380419,0.33498886456780275
161,0.14473796,0.9130463935602411,0.26885603779259254
162,0.28410548,0.9847280377169447,0.5157538242947398
163,0.21755843,0.9799241714947944,0.38706172750334283
164,0.21732505,0.9701471341281943,0.3888165038899557
165,0.10201093,0.9828412318069152,0.1791251361727284
166,0.14172503,0.9872407348029881,0.24737791882888763
167,0.1518547,0.8632425092688004,0.2672753691405463
168,0.2387121,0.963177673066273,0.4475107125742129
169,0.149997,0.9837429943083938,0.26294042490298786
170,0.23283845,0.9842284945066255,0.41459697594600103
171,0.1275129,0.9822674093302126,0.22357971680708066
172,0.2152303,0.9585246125317225,0.38670007475308327
173,0.18338507,0.9564163748052659,0.3485430713849605
174,0.20576644,0.9332764557531754,0.3727054650626774
175,0.12893616,0.8800081341389346,0.22592484118352738
176,0.16030002,0.9688034059599068,0.2835582423684207
177,0.12820652,0.9864847445994436,0.2238397724939591
178,0.116524585,0.9840458357587114,0.20404388504795806
179,0.12807131,0.8335986287708481,0.2261273692201162
180,0.2419709,0.9701703755791826,0.45804379803718814
181,0.24405706,0.9705046749536524,0.4618116775803644
